lambda,phi,x,y,z,r_mean,r_std,id
-94.71005748499086,-53.65,-310.2711150006436,-3765.805885104475,-5134.497333810658,0.6709774909334075,0.09549563813169928,229
-122.06400063309496,37.68,-2678.438031643963,-4275.761600098569,3896.723938100534,0.24744996404687647,0.08176806688171803,230
-114.84078438005987,55.98,-1498.3638242036538,-3236.703636027541,5283.869834017857,0.6965557740857602,0.1319534069076966,231
-118.78994960106436,33.12,-2571.3783295801863,-4679.26390238125,3483.2639604309647,0.0144076209114401,0.1936449850966907,232
-102.6243810043988,-5.93,-1385.854651241402,-6187.588235025303,-658.6225925437321,0.5260672023620215,0.1445852462965145,233
-116.05085761989855,55.47,-1586.9759533051194,-3246.46594040146,5251.913101094169,0.18121302790694982,0.07815694793729612,234
-105.36565128112423,-31.16,-1445.5221189399092,-5260.250293569928,-3298.614505008575,0.7502418082509502,0.1452165965212419,235
-120.28218145067353,58.54,-1677.736951607481,-2873.1535470449307,5437.905149624621,0.03652215441071671,0.22841209349282418,236
-100.4645707969566,-19.54,-1091.191145703359,-5907.926234518321,-2132.2135190990552,0.31084453686861324,0.2024564933781781,237
-116.05029925922169,-6.18,-2783.3752634733023,-5694.07253218814,-686.2835717583972,0.2054937785854547,0.2351154774307658,238
-104.52942116734576,-16.45,-1533.8760864992496,-5918.519635839075,-1805.2629923235716,0.6845020104544703,0.03601053985462949,239
-120.34984564807915,37.94,-2540.376838810753,-4338.664576781919,3919.5790854391057,0.9850557329338376,0.13144385086361374,240
-103.96563238152336,-18.74,-1456.9775844935643,-5858.586318891396,-2048.122960757451,0.534099176493411,0.2452051383422144,241
-102.36149550992018,-14.51,-1321.222882886238,-6028.580965906229,-1597.2497084835857,0.11107664604630685,0.09025340897680463,242
-111.3163206808415,5.14,-2308.0994845232417,-5914.990089020981,571.1339740613474,0.3818268492502801,0.05285278545759165,243
-109.90710584708964,44.73,-1542.1064847509722,-4258.371952736163,4486.513223187802,0.5658134801061315,0.18801544994367012,244
-121.63956450227008,48.09,-2233.772492449882,-3625.3336490582974,4744.242972801867,0.34724100560212234,0.008846034281851522,245
-114.51121751922501,57.06,-1438.1405018308365,-3154.074744757213,5350.157885658933,0.7330813516071298,0.28030022908056057,246
-110.55607576185764,23.23,-2056.944448285265,-5485.176301756875,2514.447349878937,0.3416057963052014,0.21864679240964496,247
-109.96488108353567,-1.22,-2176.21272560423,-5990.517490183361,-135.73272532982227,0.7724803457646698,0.16708407886088236,248
-102.86378327214369,-9.96,-1397.9007597459333,-6121.33310867387,-1102.623888075548,0.21285822176699387,0.02202472213559905,249
-113.00767995225345,32.54,-2100.541194941938,-4946.721312833442,3429.0377573761534,0.14164226441954786,0.126573518433536,250
-110.7080713509147,13.43,-2192.5985877708586,-5800.072616650351,1480.6397517586743,0.632370047591252,0.23634378050482963,251
-123.56091904619159,46.85,-2410.271251051642,-3633.123769747945,4650.981527596776,0.8569147364010404,0.15134337228823477,252
-106.29524964129386,-52.94,-1077.9877736037326,-3687.565594847117,-5087.280938149642,0.5303334550069269,0.2878362842725933,253
-96.4933509191668,-27.43,-639.8837623102348,-5621.988199296436,-2936.7367021412247,0.9122278961946442,0.0972770164559411,254
-108.82727044017962,47.68,-1385.1304410971802,-4062.454871843438,4713.650292011643,0.6306711769349621,0.18330864749189155,255
-122.1401693205804,31.59,-2888.900500090849,-4598.137622235988,3339.462427929504,0.3523792422365405,0.23104005883662593,256
-125.76941172272575,53.25,-2229.563449819105,-3094.847130966537,5107.993055905512,0.870215482177598,0.0058918627661043495,257
-107.95282328199734,33.59,-1636.8720691476417,-5051.924243024841,3526.9443250471368,0.23678203495143413,0.1924575651577221,258
-121.55981493493265,42.25,-2469.8126214927784,-4020.939412341796,4286.338397396009,0.1645824768996892,0.06782371656628572,259
-120.67672862053882,22.78,-2998.785324457402,-5055.206131056872,2468.3602958935962,0.5045019897160355,0.1914632779419014,260
-94.5608261102029,-50.81,-320.3218691061936,-4015.5687272037862,-4940.974266000105,0.2929151051118527,0.1700828835369956,261
-112.06411009975885,45.11,-1690.075262623611,-4169.64433730238,4516.451782878892,0.5959803411968059,0.2071608989668793,262
-116.59605686225677,35.65,-2319.197274316021,-4632.126149303972,3715.5559933527447,0.34828784418802905,0.1794081553032826,263
-124.03930934211708,25.29,-3226.4665395900747,-4776.3614668556565,2723.400412506787,0.8400736621338883,0.1364612238575287,264
-127.63468971860136,45.17,-2744.3985517699757,-3559.214328326622,4521.160797193275,0.2072902205360796,0.1898667362789878,265
-119.84982832085481,17.58,-3024.826638502149,-5271.010279565327,1925.4868059076475,0.8893554952210682,0.2538464361320241,266
-106.27700582504573,-32.4,-1508.6405105708309,-5166.844740312551,-3415.895817991103,0.3103814107836034,0.10313805850819936,267
-104.00800125582904,-51.62,-958.0808110587751,-3840.3674711104886,-4997.427722970828,0.45547603339660014,0.27999456248314814,268
-117.57611120249459,47.56,-1991.4927952378034,-3813.2458770683224,4704.65060631896,0.844196460932315,0.13019449065192593,269
-111.95327689313987,-10.53,-2343.159904095681,-5813.168148729816,-1165.033363655944,0.005899613683882254,0.13514599784884093,270
-98.37915892113755,-18.72,-879.8403503860221,-5973.301137591859,-2046.0155125209606,0.1794885292739834,0.17380359559331243,271
-96.96955031979877,-37.83,-610.9794232725217,-4997.9855191293855,-3909.9194230713433,0.5006326023544632,0.28299409902325673,272
-114.13405733189755,0.42,-2606.495269641737,-5817.613225736469,46.7307722103112,0.7190059268799585,0.2547278111756971,273
-108.97863128396807,42.3,-1533.43927266538,-4458.832451721818,4290.454773624805,0.22580706721560972,0.18009882997157667,274
-118.7434950402794,20.72,-2867.3831733849743,-5227.956802569996,2255.4836304994124,0.9849813950745074,0.0024899615873164582,275
-95.59643329225844,-52.99,-374.2326620450658,-3819.167959166782,-5090.6316910902615,0.128241793346223,0.2758076817399594,276
-119.25098834472809,1.31,-3114.2421921034233,-5560.6545678747825,145.7441103310452,0.8176628838353327,0.21511268913189485,277
-105.42076232534508,6.98,-1682.5839475681942,-6099.947810854189,774.7083091338476,0.13096190721708767,0.28631309166478525,278
-110.64776579182603,23.75,-2057.5877626424535,-5460.297541317151,2567.51014784945,0.7659102928087066,0.16533343044326002,279
-116.72317136777815,27.07,-2552.6668288085607,-5070.303711994136,2901.1269067793187,0.9176157984256104,0.21049352180377986,280
-109.18225626288874,25.25,-1894.5263181864402,-5445.768149690816,2719.375716871797,0.07290235818883817,0.27831732804503323,281
-108.80596786757026,-16.98,-1965.4851090106474,-5771.60394358253,-1861.7414441001188,0.45901613199674596,0.25598010695332857,282
-111.93676484736405,30.72,-2047.3927872034442,-5083.621323450673,3256.624328144857,0.15799470201003052,0.16071929844146088,283
-104.79718065930484,11.44,-1595.816606568525,-6041.127058333266,1264.428022179898,0.533677953191194,0.19282998811383856,284
-116.07702236608182,4.35,-2794.2435158978737,-5709.555180410709,483.5367780302994,0.99909159969162,0.009995954136946216,285
-92.455908799842,-57.53,-146.6547632730538,-3419.3257780973922,-5378.413204993457,0.38411775483132493,0.22400789947534883,286
-99.49225153539831,-3.39,-1049.488518186927,-6276.710476177077,-376.9674368466696,0.21878141363611847,0.23008675719551736,287
-123.16146873807583,34.83,-2862.4094811033438,-4380.647067696902,3641.0394437259565,0.4889086048504222,0.11417128080371923,288
-113.51572846226509,13.36,-2474.7929318692723,-5687.364068796848,1473.0630988957885,0.8113082887514887,0.2529412224375247,289
-108.99539219002993,27.99,-1832.2970424772345,-5322.767548087261,2991.898757838959,0.19214316500229411,0.2199578228471435,290
-97.01430855074838,-21.81,-722.7731560468217,-5874.386566909112,-2368.5029929083676,0.18648554285784713,0.24072572361931588,291
-108.90462592338267,-24.02,-1886.5986807121749,-5508.852438423993,-2594.978849548703,0.1495734433085688,0.17649223916707205,292
-109.3738541534176,38.7,-1650.4410019368304,-4693.5163613293635,3985.921934140121,0.8028583070903671,0.14000312961427905,293
-103.08964875910527,-54.9,-830.1812586439121,-3570.4133070013077,-5215.7044485845245,0.9275982871155253,0.030991357893228377,294
-95.21807449566772,-52.13,-355.91402456176826,-3897.2154812149456,-5032.460799658434,0.1250540773875527,0.0517518767239644,295
-111.85462199244138,57.93,-1260.0154412866254,-3141.5741698932425,5402.175286195262,0.27959361061876087,0.01152135056736857,296
-125.72267601613171,51.0,-2342.4084374832987,-3257.085304714447,4954.30550428819,0.9418388111800907,0.09874557944718398,297
-110.72552921472642,-30.31,-1947.6726423568136,-5147.428602821344,-3217.3242076408055,0.26994825018774404,0.24103195900849972,298
-117.40385493960585,22.31,-2714.5138232503496,-5235.965777561042,2420.0624123341026,0.43008372497809166,0.2699661357515104,299
-100.148743895385,-15.83,-1080.7010116487454,-6037.267238254812,-1738.9981648398875,0.2318683200556816,0.2250447405385639,300
-99.22486926999002,-9.33,-1008.4542247858527,-6209.306324385408,-1033.518285498105,0.6708283111135669,0.13728403133479497,301
-113.33412427186929,4.05,-2518.7836524693057,-5838.97521139171,450.2470353111876,0.12557068742603372,0.156765993367494,302
-91.23976452563612,-51.61,-85.65686162174657,-3958.0183078954074,-4996.736832816182,0.20614345515894827,0.24054021247691856,303
-95.60887383402628,-53.6,-369.7436485899191,-3764.933219682222,-5131.197958143953,0.17751704103577848,0.20560476687585122,304
-113.7523043032596,41.3,-1929.054587541126,-4383.631789893689,4207.510633250971,0.7605583164214731,0.06103940702962807,305
-115.03158686317147,-11.05,-2647.3676784184295,-5669.136459354131,-1221.8679063168483,0.6353833954185248,0.256404763678981,306
-110.5960017358307,40.13,-1714.636337738873,-4562.682783145857,4108.840840150638,0.4429203539833594,0.2161747053455503,307
-110.60782091825212,19.27,-2118.0933472551947,-5632.761344042317,2103.878611844293,0.9749020743789324,0.08231444519237892,308
-107.37955110598702,-54.22,-1113.345299950593,-3557.1376470036826,-5171.833234293912,0.7520903526203365,0.07549726393135996,309
-121.01458025193747,37.74,-2597.5749858954327,-4320.599900824866,3902.0053420827726,0.8657349257446697,0.052719656887604494,310
-125.29475035870612,52.94,-2219.784064370579,-3135.7226222843333,5087.280938149642,0.8878064592708208,0.007681003935908991,311
-96.63266261984867,-51.31,-460.2873277102108,-3958.381892833745,-4975.939445615805,0.12898554919149174,0.22230618865676519,312
-116.00196803102445,55.93,-1565.6691119885365,-3209.817564622055,5280.755290070613,0.5436324452991204,0.2004071425862846,313
-109.99441250373357,-26.63,-1948.5609120485426,-5355.251987471144,-2857.4484287074906,0.5459738154242588,0.08573134018580278,314
-98.04734761095959,-34.78,-733.0083051503616,-5184.534602875778,-3636.4714733054475,0.07420387295702735,0.08712435161189552,315
-115.21614270182937,26.86,-2422.950868428802,-5145.269390607391,2880.30154450168,0.5586723274142453,0.20701155246561023,316
-100.96320365330118,-10.02,-1193.8957179233935,-6163.190455064293,-1109.1985527075728,0.1422150873395226,0.09377540237315132,317
-112.76973066773657,18.26,-2343.0641888946343,-5582.182832099636,1997.4759161831248,0.04768289249993096,0.011151589931872097,318
-99.496260826925,-19.02,-994.3467371294767,-5944.3648946940675,-2077.600915741218,0.35973686324445997,0.24075502269030452,319
-104.43595684021287,-41.48,-1190.6624459758389,-4625.271720603021,-4222.535902787898,0.07371540494465434,0.006206462973739735,320
-108.66129547619325,-41.79,-1520.8802675736795,-4503.261932450769,-4248.3149811948715,0.49922452695295105,0.06106739206999768,321
-117.9114309388741,59.67,-1506.9483540325282,-2844.757605602431,5502.4617966548185,0.7686265521806394,0.25487729468177045,322
-95.25136241616498,-38.16,-458.77867719633815,-4991.549674280386,-3938.8550334508814,0.6708966887697722,0.07077752706230381,323
-126.90955190253617,56.37,-2120.344867160958,-2823.0538997189583,5308.024992743134,0.5467386457985337,0.018874952463584848,324
-95.83437076322967,-46.82,-443.447923242322,-4339.76790987604,-4648.6980357711145,0.18753380386518703,0.000960715587334382,325
-108.61813750469815,33.45,-1698.1692529729594,-5040.728767052495,3513.957837718986,0.19709002305094725,0.023780422650042075,326
-108.51157662200234,-51.94,-1247.7921806673787,-3726.7551559186186,-5019.455715682662,0.5837212737454377,0.2660166371429192,327
-121.68964325578746,59.83,-1683.0484316284192,-2726.189755587719,5511.430158617788,0.34762575715760813,0.2287451676641647,328
-114.82084265123898,-14.06,-2595.9406777380896,-5612.767235564752,-1548.7288197213586,0.11042788363327449,0.05598834267703716,329
-114.94126791816065,23.94,-2456.9981992697853,-5283.182076481356,2586.845955122025,0.8844333257353666,0.16152844425790366,330
-118.62372814571762,-5.48,-3040.020380569425,-5570.301761631454,-608.8015851556706,0.7701968765514562,0.24107447835246887,331
-111.43998897264261,-24.5,-2120.4204519682385,-5399.579066409573,-2643.6694219335236,0.13014717543453092,0.23882230344597077,332
-97.02657189969234,-17.09,-745.4165871528359,-6047.7424092315405,-1873.4435841998795,0.6426411459458298,0.12687527987619207,333
-94.21742715066523,-39.43,-362.1227372058716,-4910.723577939619,-4048.985806873918,0.7818838723338185,0.013646992137909398,334
-106.24419199802927,-8.71,-1762.723709218178,-6049.913799787206,-965.3875595347381,0.4307237102106627,0.03883368125131217,335
-104.94261300710129,-34.58,-1353.3997805072604,-5071.268667348802,-3618.1719331299337,0.7559343944774191,0.05544459899793094,336
-101.84618837327457,-34.9,-1073.3265598463079,-5117.113434864025,-3647.429943215166,0.7971689106202068,0.17210655845951103,337
-98.23054969188425,-12.02,-892.6143699821902,-6171.005321334712,-1327.613614934691,0.9421254552521916,0.08477346506793773,338
-107.62424712445535,-13.19,-1879.2588858510717,-5915.487652160711,-1454.6535247556185,0.3059392051828551,0.23046909704570226,339
-115.2345377252453,33.94,-2254.764833580391,-4784.131495039541,3559.318246998984,0.48744127917510194,0.1662751457258001,340
-111.25442825858141,26.51,-2068.01482379276,-5316.674802737656,2845.506761634543,0.48255798377971826,0.1945346197805168,341
-115.19067648577249,15.77,-2611.2729211667843,-5551.582144016726,1732.5745090517012,0.4601250465965635,0.19362435412348594,342
-109.80793431585731,-55.25,-1231.355364755767,-3418.7355906370076,-5237.999229381294,0.22942588890509863,0.0723043343484173,343
-113.57363049259936,-4.8,-2540.594625084909,-5822.494229110401,-533.4462512435113,0.05475529174662541,0.04568188428848504,344
-98.8741258442458,-28.73,-862.3683078211495,-5523.286272981166,-3064.3522396035855,0.576732752340501,0.28159554444999757,345
-96.61930067332447,-48.38,-488.08297759230857,-4205.9682495445,-4765.735104976796,0.32151932538653105,0.05103208490077876,346
-102.13018270650258,6.92,-1329.8432780096182,-6187.260516427582,768.0814786133775,0.5119364111627673,0.0217069163535749,347
-116.53238541534175,3.87,-2841.2418351303663,-5690.592233285228,430.26720625546534,0.2267106774058899,0.17316453929001194,348
-103.28684201814401,-51.74,-907.2615263175535,-3841.927082857297,-5005.706524844576,0.6733629431096121,0.16709512280571448,349
-113.20007245365044,15.88,-2415.5447185720495,-5635.868402052153,1744.3497548739435,0.09055762338480045,0.21906469259936875,350
-112.15454481130052,13.41,-2338.5061449162527,-5743.354859098559,1478.4752188176467,0.6162211254486778,0.13576680133444916,351
-108.44464246441876,12.73,-1967.396527764234,-5898.862713125309,1404.775638399654,0.24796848930501014,0.24127249996808003,352
-118.69413529922667,28.55,-2688.653917378781,-4912.1204359804715,3046.775005639038,0.7839621008295113,0.2416881180967266,353
-93.21496928167305,-59.18,-183.1753317813297,-3261.0440060773935,-5474.729563024415,0.32288962189613446,0.15107421601310592,354
-114.50661206781973,35.88,-2142.565702528333,-4699.993920905459,3736.3209650404774,0.5437141424634424,0.26911086805694107,355
-110.48846904944287,-9.82,-2198.6771801194323,-5884.239077851013,-1087.2783141004552,0.8341672959515802,0.12040373701814992,356
-116.70481808486613,40.18,-2188.835062346616,-4351.102547852533,4113.092837259243,0.569733869077699,0.11961485273709647,357
-112.75779256367038,-25.59,-2224.178847972216,-5302.042378206755,-2753.5431850495183,0.619218942312344,0.16056870346534943,358
-109.55547487448861,-42.22,-1580.255154218543,-4448.80906920511,-4283.867004626089,0.37498315814195005,0.29401627778795125,359
-118.37636950740064,4.8,-3019.165362840615,-5589.338119031425,533.4462512435113,0.931825435565117,0.21597999147754796,360
-114.13007875351738,11.74,-2551.643023390217,-5696.244808332219,1297.126811353572,0.12270011270460213,0.12937029635781502,361
-118.60608206172459,19.09,-2884.399053214514,-5289.0261606308995,2084.9626792768204,0.5448704136226793,0.21015647089558054,362
-108.08329422036421,9.83,-1949.7439667104813,-5971.144287402467,1088.3746428950656,0.44012688321083526,0.12185586884076187,363
-109.20788470310993,-38.52,-1640.9499832855306,-4710.079362331323,-3970.2721006117176,0.11920963744937729,0.1748068241117303,364
-110.55381084053718,51.29,-1399.7099261356273,-3733.002593000324,4974.548096393305,0.9437222648116474,0.27412429979561775,365
-113.33094660422418,-18.88,-2388.928210784337,-5538.79248757992,-2062.8680964247283,0.3136599821774688,0.11606647690055436,366
-98.20603086623981,-58.38,-477.05764623167454,-3308.0841369663394,-5428.592851275877,0.5080776830621317,0.03906610217606777,367
-111.93402426018628,53.9,-1403.058709077035,-3484.2380274961088,5150.9355098499445,0.20526348459428245,0.17048885803377023,368
-111.81861710149676,-43.62,-1715.2773530796965,-4284.46135834772,-4397.935819317639,0.9263017757554303,0.1450537805300545,369
-108.083580879852,11.93,-1936.0848015900642,-5929.212184562705,1317.817707987382,0.4825782698191591,0.28191007259054957,370
-118.31872972327457,25.23,-2735.6554894969045,-5076.687213641349,2717.362871910169,0.9263947434946236,0.04186154883587377,371
-111.26439124556794,34.96,-1894.833373714953,-4868.935184743369,3652.9031813920355,0.9270220180212654,0.0013258108803610113,372
-109.95433060546316,27.19,-1935.1902659314587,-5330.106800804918,2913.009633807841,0.861159449701421,0.23805600441366342,373
-99.94220506740396,-52.22,-674.3070662003138,-3846.8723559855066,-5038.601795858336,0.8669598950651053,0.13898291085538717,374
-109.3030445738899,-0.72,-2107.1825792413106,-6016.14404791705,-80.10850425637287,0.7388636856744054,0.2258332409864274,375
-93.97855567520374,-35.0,-362.32512377786173,-5209.509496905802,-3656.5497817379187,0.9267168640578326,0.04682107040814449,376
-99.61529138179777,-32.75,-895.5621321684054,-5286.300904208829,-3448.712254970961,0.40183690414254936,0.020081892880856978,377
-112.04396991994845,41.99,-1778.3666442576027,-4391.905026074449,4264.880692414963,0.09905830181407071,0.21571854030758,378
-104.09206410140528,-38.95,-1207.1296282223677,-4808.603255070467,-4007.592518706641,0.7927042874838713,0.1380982809773929,379
-89.68431642299186,-58.73,18.232014419381034,-3309.031523432521,-5448.908420094805,0.013189967028191307,0.13894194950645553,380
-114.84477161687178,-8.65,-2648.0614119271045,-5719.188846970286,-958.7881368442727,0.010948387368181156,0.14182119199014806,381
-104.36355016670547,16.24,-1518.3668188059933,-5929.3054005134245,1782.8417403099215,0.8252270183115628,0.20452404646497102,382
-114.1837265733411,27.3,-2320.7196047009597,-5167.760391477745,2923.890909837508,0.10516042441468354,0.1377910284357631,383
-103.46145376941627,-34.7,-1220.0975388033585,-5097.17634989262,-3629.1569618716317,0.8851176578601321,0.0002322264544236674,384
-116.95355173908199,-16.54,-2770.016270128825,-5447.375607165361,-1814.8646940423455,0.5354472681021424,0.21699831160916913,385
-106.86993778751871,25.01,-1676.5563198706284,-5528.623884834462,2695.199778558124,0.39460854496098974,0.2305130761531782,386
-101.6787494090637,-3.58,-1287.9353943300246,-6230.841739498729,-398.06863397210753,0.8220281956571108,0.2887351470213765,387
-100.54190580818226,-46.04,-809.6189510042324,-4350.552430518893,-4588.881748692263,0.4299783079319457,0.1545351923588126,388
-100.27001417211044,-41.06,-857.007517031458,-4729.87745750949,-4187.412369554154,0.27781160438774144,0.13509536885355153,389
-94.4079272298021,-34.72,-402.7229545849567,-5224.402171358129,-3630.9862535899033,0.19810857580328334,0.21179509326292267,390
-98.89483934303176,-21.41,-917.689566038989,-5863.6983402836395,-2327.1254015497457,0.1898133624312619,0.03445788992808484,391
-125.73914947651754,50.98,-2344.354785616038,-3257.8152016972995,4952.904779091676,0.36358200080895997,0.283055645375544,392
-95.20046542468818,-36.01,-467.4184592352433,-5135.602012446565,-3748.0310769417247,0.26832027978585393,0.25419457570077797,393
-105.5310812703559,-28.01,-1507.0312298122617,-5422.754167173788,-2993.863576512773,0.45577772747740064,0.0014623703576553625,394
-117.90425736562447,27.7,-2641.54637668429,-4988.116637617392,2963.36804149445,0.1604919982766223,0.03327666137692037,395
-104.81297290642773,-32.99,-1367.0723701221289,-5169.421700517878,-3471.1406507175,0.08271446577888852,0.20891679566250812,396
-107.77948810731749,-12.82,-1898.108665034467,-5919.195942971857,-1414.5415810171787,0.02347672519562438,0.021437126948191675,397
-103.73141832877931,-59.03,-778.6965632998072,-3186.746295547816,-5466.159960165578,0.07808737300157298,0.23575423809071958,398
-117.62418569816232,-4.57,-2946.499165777324,-5630.3431268504755,-507.94088238804835,0.002480127937972587,0.13098563151061826,399
-110.8960710343672,-5.41,-2263.6677775840353,-5929.179897488276,-601.0481976918978,0.8090671967578077,0.2024390923057997,400
-112.08906599550973,10.6,-2356.393318432346,-5806.275400007692,1172.689860156091,0.047989949970071666,0.19400280159607775,401
-118.28371397360719,35.58,-2456.760731728596,-4565.8084336053535,3709.224319807931,0.18189677174056407,0.2408182523929944,402
-112.77281146845169,25.48,-2227.6107482558978,-5306.323730796805,2742.499556652194,0.018219972416949615,0.024436054250576045,403
-126.35470231833527,36.89,-3022.3943161586462,-4106.268707329232,3826.789111103541,0.19580303115405306,0.25551645879280216,404
-104.71925578806751,-3.01,-1617.544495743419,-6157.2814895371075,-334.7528385150286,0.2733795178493006,0.19002084345463188,405
-120.82528193717778,36.95,-2610.6086021688416,-4374.946358781502,3832.126313688854,0.36910816063972773,0.20776325926192174,406
-106.83058040503076,-16.33,-1771.3704531930805,-5855.764774788642,-1792.4537985396087,0.9767167769107079,0.2687612360967798,407
-93.13875176762846,-52.75,-211.2825572481555,-3852.9605327721665,-5074.5127661582155,0.6131779155984118,0.1347827426907824,408
-112.06309970031599,-5.2,-2384.7698071935197,-5883.847815818387,-577.7826987608485,0.9956111882100387,0.20816345955593138,409
-90.70143644219192,-55.06,-44.6967658687646,-3650.8056127543714,-5225.920548286402,0.1855865850548577,0.18923434954037144,410
-118.60132147221022,52.24,-1868.7795036406103,-3427.3959859911442,5039.9647738833,0.9892544989476588,0.23107839240422826,411
-105.19569774911858,17.67,-1592.157472126124,-5861.852632176876,1935.03056890427,0.8870467026767146,0.2725435720362959,412
-112.0296495556544,55.69,-1347.8343940100274,-3331.043262022217,5265.749541410037,0.4864750523033601,0.1934873836305875,413
-108.9375059041826,-27.69,-1831.9774603058684,-5339.360574396067,-2962.3828654507447,0.5469759299450603,0.05919087335326405,414
-95.2117231016797,-52.96,-348.8228420649992,-3824.2485241752574,-5088.621704371142,0.747331223479425,0.2609941055767915,415
-111.88141361164976,39.31,-1838.2874243992082,-4577.173509609066,4038.6640127929372,0.9787911251205025,0.15652421744981834,416
-117.43704520698486,36.96,-2347.1714296443324,-4520.995899567474,3833.015439044757,0.79896401871909,0.1603939403556734,417
-99.72879980799934,-36.7,-863.7354630809208,-5037.81207004591,-3809.8603119689474,0.9852938393595555,0.24718097786314513,418
-109.18533863598037,-0.31,-2094.9535859815196,-6020.847513543639,-34.49190105750684,0.838586187519866,0.07753030727978277,419
-108.8151212750291,-47.95,-1377.0897583957887,-4041.6778480152066,-4733.823926825396,0.22267798147615125,0.28772388455259135,420
-121.66315876804424,35.35,-2729.428979502398,-4425.684770917706,3688.381318996124,0.10864247454137932,0.044758734477528817,421
-119.6294077814236,8.22,-3119.3444115717557,-5484.482890156252,911.4619408287882,0.8233661248578158,0.153305891185076,422
-99.33670813820056,-59.0,-532.6805928085056,-3239.869599285211,-5464.441541975966,0.35599108641510224,0.05627715471019576,423
-103.51094581803592,-2.49,-1487.9921396935558,-6192.721246896073,-276.96200181999166,0.285377583095463,0.2094852393335515,424
-113.45067648577249,15.77,-2441.50029770539,-5628.31119136893,1732.5745090517012,0.2830339277013386,0.08919212418868225,425
-102.75401716377016,-52.55,-855.7852327395274,-3780.7950370454346,-5061.012302225471,0.14628504933514708,0.1853952309797037,426
-110.3218231237236,24.17,-2019.901516442713,-5454.1180554213315,2610.2143784370396,0.03924373842550466,0.2027775138870122,427
-93.64737911029437,-55.48,-229.82306811348005,-3605.355865309577,-5252.543711559261,0.5847871039529672,0.14849246619779838,428
-102.33523546918344,-11.88,-1332.7282852828316,-6094.434711942574,-1312.3741309079935,0.5063597365818928,0.20041493699768168,429
-104.82625452705804,-14.88,-1576.586752576496,-5956.089136511769,-1637.070984877197,0.018424851468986092,0.1475002549766299,430
-118.68308710058207,3.08,-3055.3541562605374,-5584.631493943459,342.53037336316373,0.7195722303061979,0.18664986424250135,431
-121.9558686420755,16.48,-3235.459372047175,-5186.702749457614,1808.4640556563254,0.6390983407739661,0.07185204394511358,432
-126.99791069912689,55.51,-2172.4006084716625,-2883.0917104166765,5254.434582867941,0.7158353933080602,0.12162717126553396,433
-125.40373208701979,39.55,-2847.7559334514563,-4006.6291489695614,4059.289840122219,0.2318222177205882,0.2845406285389959,434
-107.60541344819558,-33.6,-1606.0238906497077,-5061.169585974162,-3527.871126426319,0.056573114903473165,0.29723270551149555,435
-104.84149078242974,-43.15,-1191.3294622690782,-4495.816197574819,-4359.930713893693,0.548984404250925,0.02193101647088188,436
-93.87911796682188,-55.3,-245.51852883911957,-3620.8425685050165,-5241.1682615709515,0.867441948921227,0.19575029562963445,437
-111.07811230523033,50.01,-1473.4173750416019,-3822.7978434871666,4884.248446460867,0.6907814924672321,0.21479985136644236,438
-102.66320916697987,2.23,-1396.4675166848062,-6215.220900088135,248.05773108655717,0.19293028579541416,0.03675403860898974,439
-124.72985746162482,46.05,-2520.6403407514376,-3636.216874789,4589.654029671103,0.3007738439127591,0.07782592662119256,440
-101.10115923768501,0.12,-1227.4514136088967,-6255.702179432832,13.351759016523511,0.054230882414521786,0.06379851137547998,441
-102.22688848613836,-2.91,-1348.3786403333033,-6222.359392474592,-323.6412105652425,0.997088987839249,0.03508005487168323,442
-110.8915057510893,26.38,-2036.5937772713435,-5335.68533730651,2832.5558719347364,0.33471090279213733,0.2279799280643643,443
-97.31356591119241,-57.6,-434.84167836685043,-3388.105215917033,-5382.590525075346,0.6088829483670578,0.22435453232863706,444
-122.02065128630467,32.33,-2856.1941512516573,-4567.202232374483,3409.317195414554,0.9894743459461228,0.14982918791393196,445
-114.72659946808581,44.16,-1913.0048543311923,-4154.089820410558,4441.235772987815,0.2319805168935617,0.18941577073068971,446
-120.66097417261766,42.37,-2401.848578069206,-4051.45764517862,4296.212210465243,0.6821191841176734,0.24604493069433286,447
-108.98344305860634,-40.36,-1580.181852091331,-4593.492991975343,-4128.3740682010175,0.6651055283377421,0.2040530271761668,448
-110.77334461929985,-23.29,-2076.7946759474808,-5474.871883813883,-2520.5806334613476,0.5475620482998464,0.02294794112895828,449
-113.401285245385,44.3,-1812.097532440516,-4187.2526229068835,4452.397444622662,0.3158204539289613,0.10845573093528155,450
-96.55977555299351,-27.11,-648.2647118728057,-5637.449282742776,-2905.089232337526,0.5261383160482387,0.2895282373858167,451
-108.64041423956428,13.5,-1981.3271082045592,-5873.685929749751,1488.2141945813971,0.258491212648571,0.0751871656789658,452
-124.08426839298187,52.2,-2189.686474811052,-3236.06696767078,5037.238203895026,0.9261100389845448,0.0033868299818073156,453
-109.33565836717945,-51.69,-1308.5021813654553,-3729.0541737693043,-5002.259690425476,0.16414237655342723,0.18174458412022282,454
-110.1229335348495,24.63,-1993.6825550954052,-5441.244119921122,2656.8246643186803,0.7510578287896544,0.026638391352581257,455
-119.46353756697157,24.52,-2852.882853084201,-5049.9491744146435,2645.6941929117615,0.730287931575636,0.21869001501568786,456
-116.72391715208715,-2.7,-2863.6032584050013,-5687.725302113384,-300.303623273972,0.4650777376524078,0.031302037431203265,457
