lambda,phi,x,y,z,r_mean,r_std,id
-117.34459993772658,8.93,-2892.8049697904303,-5594.018510283705,989.5763302338388,0.03809821810139813,0.029456221194367548,229
-128.08507954488607,58.84,-2034.6874450248933,-2596.325221098281,5455.251355102442,0.2686048124900229,0.25148477190497465,230
-123.4763135947863,25.67,-3169.3455253600055,-4792.662425671861,2761.56854241093,0.8543374622733712,0.03598260685293405,231
-119.2668821862714,1.23,-3115.8810452188613,-5559.9625651264305,136.845118431493,0.2980307663554812,0.00025854787429069326,232
-123.94359820707633,32.29,-3009.1685424165426,-4470.762807091206,3405.5556971015267,0.6034555869534499,0.055843545535787874,233
-124.22446999908531,46.7,-2459.0243750273844,-3615.0224866127596,4639.551330064717,0.028245780501157003,0.06103464072809345,234
-117.77502520464826,46.93,-2028.703945375249,-3851.8482030704968,4657.06460364482,0.5346485071340157,0.08810007780761533,235
-117.52166010301015,-11.56,-2886.0308015622113,-5538.900156755211,-1277.511747864288,0.2417639797965626,0.05652602147977576,236
-106.5817010573258,25.02,-1648.5882156260293,-5536.537185985595,2696.208056418808,0.5376096567267361,0.1550912963951351,237
-107.23712237776485,-45.5,-1324.0765579500444,-4267.610035605942,-4546.971613357908,0.1495691722133089,0.07291672408215051,238
-113.48922507492101,1.3,-2540.2718237228673,-5845.2310234968545,144.63175152648117,0.5462909461976931,0.135315270354477,239
-118.51257363552304,23.04,-2800.3727098455083,-5154.9468597384,2495.0071260871655,0.7827974926392485,0.24250804682399282,240
-108.89508347582738,-23.11,-1898.7896065907196,-5547.463900184838,-2502.172517243583,0.899088852960305,0.2685749922659217,241
-107.09159159066189,17.59,-1786.009135454767,-5808.546397856067,1926.5474590638614,0.3170141693647449,0.2909525137665708,242
-119.47857851610678,-2.39,-3134.396610369852,-5544.863298296851,-265.8456170459613,0.731137208784558,0.1769813014516872,243
-99.48748149090305,-27.52,-931.9057226789884,-5576.333303769177,-2945.6210905873295,0.3896045296620697,0.14518914324016682,244
-118.50452118420921,-2.81,-3038.6710666607205,-5595.482912569174,-312.5285967482016,0.7352540457962037,0.037453792641828194,245
-111.15889667492932,-20.99,-2148.398528994092,-5550.709563241114,-2283.5568977276785,0.6945980651411161,0.2542903151505811,246
-109.88277366924996,50.32,-1384.3411778682478,-3827.795686189318,4906.343311270502,0.30411049264346934,0.11175426443961062,247
-97.92045833863297,-15.48,-846.596184920564,-6085.129171234824,-1701.5001819173942,0.3498212052299955,0.1644495790839358,248
-112.42712553287876,15.92,-2338.831550774807,-5666.814347860593,1748.630070650059,0.6606981090904835,0.24157099528611045,249
-98.5929918060286,-45.41,-668.6942047035218,-4425.1951679670065,-4539.9472228207,0.15843643674619245,0.0881358543565904,250
-113.09528193717779,36.95,-1998.433408716004,-4686.330849061044,3832.126313688854,0.7054095393749572,0.012903020823236666,251
-114.38041423956427,13.5,-2558.845918016012,-5646.073952659426,1488.2141945813971,0.5115523952791444,0.06640063384305452,252
-106.60225310777483,-36.17,-1470.4441817669922,-4931.798557740415,-3762.4170282116734,0.25854447064299446,0.11953635729468047,253
-102.93801701067687,1.52,-1426.840125996489,-6210.970662989259,169.10256749406818,0.7630056025310203,0.22459917724021544,254
-111.49734525239481,14.39,-2262.876765420768,-5745.427998330164,1584.3203150003098,0.07309918168244722,0.20673450026912643,255
-117.09519688379345,29.35,-2530.91941667918,-4946.872760582225,3124.663469381288,0.5269334459769056,0.27492563448073387,256
-114.32400929152669,-15.63,-2528.7392854031596,-5594.285152864982,-1717.578602245949,0.2736398178406999,0.15698911710865432,257
-91.41404787691668,-56.86,-86.00348770181714,-3484.0661670378167,-5338.025041511658,0.8151044613944665,0.13092320909071978,258
-107.96075445310161,43.9,-1416.4809562882533,-4369.662055276295,4420.436655258308,0.1874793669565662,0.2817703576231185,259
-117.28203181588225,-1.86,-2920.574613723029,-5662.866294230767,-206.91606835061887,0.0770673740493728,0.010589533999653854,260
-112.25114427938632,57.57,-1294.5543958371059,-3164.132117354195,5380.801228455338,0.993419435977073,0.29401620486956836,261
-108.90201606103442,-55.0,-1184.541889941409,-3459.3665341073147,-5222.094282342323,0.2561318595965051,0.08619796346574862,262
-107.53077413889073,15.09,-1854.0503833334465,-5869.302399097531,1659.641986697453,0.571368064802469,0.04380859167637615,263
-119.90459757916182,58.1,-1679.5370337953618,-2920.262137686036,5412.194508635777,0.8718645704030461,0.2531770448795579,264
-106.35860844306504,9.69,-1769.8915074536103,-6029.654269676161,1073.023037972454,0.1814156488902684,0.05587302722940389,265
-117.02300677468817,24.12,-2643.583837841629,-5183.179166040384,2605.137851444225,0.5248214995995283,0.06465130200172138,266
-120.99476295844005,44.66,-2335.072544230913,-3887.0180569663985,4480.97666117512,0.1811934136176715,0.22704957359680572,267
-123.8250992306752,30.03,-3072.3390936529618,-4585.059126238675,3190.390305669061,0.3255530063375368,0.2365299368748393,268
-105.2363135947863,25.67,-1510.0038746821624,-5543.848165670776,2761.56854241093,0.15163244554768596,0.015077251343369201,269
-106.7264537745967,28.79,-1607.9512188670235,-5350.603849984314,3070.2046052791147,0.5425428399463449,0.28435866111341895,270
-111.2726161622152,26.84,-2063.722137495081,-5300.657700257826,2878.3161542662674,0.6304331785313181,0.22480331218409447,271
-125.21246889634958,44.25,-2633.046859503177,-3730.857877964904,4448.414181490711,0.3012237918598736,0.248489373307789,272
-111.51288470829037,24.97,-2119.264440357521,-5376.520214684466,2691.165846417761,0.6591749705295128,0.044255680100768455,273
-113.99810363643772,-23.66,-2374.8142289706034,-5334.395243359101,-2558.3412136590687,0.7492111177786145,0.16265848025920007,274
-128.35324933510728,55.2,-2257.5940561129914,-2853.1541576751883,5234.826208227363,0.8849156059885478,0.027652168999481575,275
-99.09280122728255,-15.41,-971.2473856549559,-6068.582330165649,-1693.9929214313963,0.05153851213851812,0.1380119520385314,276
-108.75778704999169,-37.84,-1618.9378495474548,-4767.108443375901,-3910.7981702456673,0.5034701378257127,0.13870228068057877,277
-93.79342494519375,-44.33,-301.700691307995,-4550.218169524775,-4454.785775162583,0.44263001930220947,0.12490910468434441,278
-110.17856118888241,-22.75,-2027.9542412617723,-5518.188958350959,-2465.2823804347313,0.02791668348666998,0.2334315032557148,279
-123.74236494336438,49.07,-2319.8735894039482,-3472.9379401389756,4816.379718536454,0.7689962616760807,0.06871950210736394,280
-115.90933375539664,25.12,-2522.090537820634,-5191.887779266148,2706.2863127434352,0.09519052225825575,0.09227971272807348,281
-118.0513655712789,23.26,-2754.2616649467654,-5168.828614413959,2517.5143367655596,0.14349640048295587,0.23062851985898603,282
-105.29814459075337,12.92,-1639.4089335009735,-5993.432311820945,1425.3885338313376,0.8950961947322907,0.26246500596002975,283
-97.59473696242308,-49.37,-548.6473296857539,-4114.80366429477,-4838.181674134925,0.6951608058214885,0.0374693788595013,284
-107.62155457764842,26.04,-1733.9861167119532,-5459.090417858353,2798.6155428528073,0.40507962502053074,0.26497328681777954,285
-114.96230587563612,8.52,-2660.6991745077876,-5715.70218736018,944.4857903534792,0.2116450652577212,0.24263570553341857,286
-109.04106945681025,-36.12,-1680.043303030888,-4867.862206777275,-3757.92456493881,0.9267489291970745,0.17314829461806092,287
-104.11047251074339,-56.54,-856.9021087065075,-3408.833137274928,-5318.47726499895,0.42973332332105674,0.08802199677629324,288
-98.94518112894562,-23.79,-907.0189475822814,-5762.369433373517,-2571.583197574855,0.2318121070657534,0.02390374039955422,289
-123.25603796265591,48.07,-2336.0587474152503,-3562.2629728793336,4742.756270427311,0.9833939410096479,0.15681331665371498,290
-112.23175302863795,-40.88,-1823.6740531909174,-4461.707124191793,-4172.290436397544,0.46914929054469134,0.2287965126362562,291
-116.98628366782805,13.59,-2811.83618152192,-5521.8067322891175,1497.949498324561,0.04042166690539528,0.1576090217098602,292
-106.22381241291369,18.51,-1688.972384210136,-5804.475702768856,2023.872303615404,0.7857447135240361,0.11748233081856047,293
-115.94871003748545,54.04,-1638.0426749361598,-3366.1296873468646,5160.098073006955,0.6030520779675712,0.0539637600515532,294
-109.85799338358557,-14.7,-2094.6418031478815,-5799.665948378719,-1617.7068967281357,0.33343357338490054,0.04750220611155193,295
-124.9520727701979,34.72,-3001.8923275226434,-4294.7882695427315,3630.9862535899033,0.2540593117903852,0.08373948972877812,296
-126.79080327966074,43.56,-2766.6937854465755,-3699.553789895971,4393.1005284693465,0.4041136632861043,0.2718331698672744,297
-121.36424555207883,19.59,-3125.9786693584133,-5128.36876054096,2137.4555468181743,0.6145755747031746,0.1308328385844266,298
-115.21275791440212,-2.82,-2712.338766280185,-5760.683416844085,-313.63990152920314,0.11227059139678941,0.01911227205156055,299
-103.43712710525527,-16.86,-1417.7345216349909,-5933.967682889177,-1848.967648335485,0.5345037754795242,0.2504379495291487,300
-117.855476457226,51.98,-1834.6737950023144,-3471.6166415033076,5022.198219940059,0.34014854086481816,0.2981202664659087,301
-122.99957788819225,23.42,-3185.9941603536745,-4906.079911731502,2533.859923100901,0.42272530332392255,0.07821507573976101,302
-112.46987320611176,-27.79,-2155.488384435614,-5211.558339093473,-2972.230560166629,0.1262927985911022,0.13161273050097821,303
-93.46478578898221,-49.71,-249.13972232633452,-4114.900925561311,-4862.730176719023,0.4082237026975921,0.18746388444263287,304
-129.65266341639781,59.28,-2078.155992702013,-2507.363093901968,5480.421788999006,0.5659533269682271,0.2347808766049553,305
-98.74601669412938,-17.32,-925.3953102398573,-6015.171203488001,-1897.8893309449804,0.6026865462272853,0.1379585173421521,306
-123.0563317081989,29.64,-3022.3198544939705,-4643.962235321609,3152.7483968814054,0.2789705213791188,0.06875952768857795,307
-109.30860687068851,42.47,-1554.8767104851488,-4437.893675614615,4304.425994151913,0.7466773875160218,0.19749437459923944,308
-112.7974074648761,-10.62,-2427.8350056851045,-5776.322875544916,-1174.8771095848747,0.5720850766495301,0.22326637472834784,309
-124.12816743165641,45.53,-2505.5838951154865,-3696.8158663449117,4549.310584569757,0.6378912549619449,0.16559517835842258,310
-122.19811860509729,45.87,-2365.2294747531273,-3756.1941934510614,4575.731604109182,0.7870866855378481,0.010353428330152292,311
-121.26684990074838,38.32,-2595.938067058944,-4275.1382059209045,3952.837445717908,0.509417369306971,0.2293593679197649,312
-114.18502283572259,-30.88,-2241.5098509093523,-4991.07456930691,-3271.9158350871708,0.5219840735392866,0.16727519338681726,313
-111.12826035728422,16.21,-2206.559354691016,-5710.044998082024,1779.6367421763425,0.4797231208316335,0.24455838808505995,314
-106.88753740351738,-48.39,-1229.7664215343407,-4050.80544932675,-4766.474038550019,0.7531912245679547,0.019583238485800004,315
-107.36471176295527,-32.81,-1599.1140676847465,-5113.814398411878,-3454.325042193932,0.004203020688585135,0.11869127627424464,316
-112.44436683228838,35.13,-1990.5508383648428,-4818.843753800333,3668.3889156337477,0.434387987348659,0.01770012409534345,317
-111.9545794657492,54.13,-1396.5667085358004,-3464.5287480082725,5165.972026911655,0.7373349285929919,0.005768003373059616,318
-104.41626712679195,-23.16,-1459.2427771607129,-5676.683940298367,-2507.2883677915665,0.18692393848565092,0.17729370746970585,319
-110.61298944746383,3.76,-2239.512342757489,-5954.027150594632,418.0552076207491,0.78384595054672,0.16164550575751607,320
-113.54414632658407,53.05,-1530.7641018301842,-3513.1116333835103,5094.647477101185,0.7919953006340229,0.2156952394209996,321
-110.25552370104774,-42.56,-1625.6624377256885,-4405.242944494883,-4311.807189398178,0.057041325078654115,0.13937997782501824,322
-117.6211340382172,16.68,-2831.2325420235184,-5410.786392890519,1829.791765064498,0.099183343711017,0.050123228662566806,323
-104.36885887572758,3.85,-1578.4714768655324,-6161.641712821132,428.0469595086691,0.9865867052795876,0.08536916217158948,324
-116.49823673019291,-0.01,-2844.3354369520302,-5705.294005054839,-1.1126473924975222,0.5720067300383501,0.2727586974012637,325
-120.24677193341927,10.19,-3160.5962015950577,-5420.265526985417,1127.820139666067,0.09650956026847779,0.050273209920453664,326
-120.67887620295194,24.21,-2966.6111674731933,-5000.54134572324,2614.274169006714,0.6597670620056743,0.1669729392306918,327
-96.29826980190421,-53.49,-416.0962843026519,-3769.996754523854,-5123.925580360154,0.5773800319402757,0.16671260027864476,328
-116.73142542519541,47.42,-1940.2265122828303,-3852.445660820682,4694.124893040097,0.019236751976440813,0.2710596210025857,329
-102.27504173532347,-43.3,-986.3907026966854,-4533.483200138589,-4372.091999912023,0.7048521709504451,0.23410297961209164,330
-100.77330760628638,-14.84,-1151.8911176269219,-6053.74565453326,-1632.7692437548778,0.9131550134234747,0.0002549146060831342,331
-107.5447290901796,-12.45,-1876.5545436011175,-5935.509528806017,-1374.3706480942344,0.033189483067680214,0.09644753216441584,332
-126.95423846602361,40.12,-2930.7018174217005,-3895.64237091769,4107.990065137931,0.123109822665465,0.011954622531125458,333
-117.98590486890072,24.42,-2723.8753542153513,-5125.906165214893,2635.567119257285,0.6757001205967373,0.2969307270449422,334
-109.65086627833028,2.16,-2142.311350813221,-5999.449561553863,240.2749145208327,0.13119002618061903,0.12490587387422285,335
-108.17492282403958,18.97,-1880.4875541299518,-5727.983583994954,2072.3406139548297,0.3512599383255436,0.11865234582385618,336
-117.587064892774,8.15,-2922.4200631758395,-5593.14910818913,903.7527471108787,0.6953753248050473,0.05997918559950498,337
-124.03399511941626,25.43,-3222.28945371023,-4771.131808852078,2737.4763814629923,0.7373545884149835,0.052407242269405706,338
-108.63654197273408,-29.17,-1778.8532856766535,-5274.625031584038,-3107.191137381875,0.2691922039422022,0.19075108988411893,339
-106.02348874041245,24.86,-1596.6424086311595,-5559.550832249632,2680.0657757959802,0.5342882480006693,0.18247027682126846,340
-117.0623224166722,45.27,-2041.181394276272,-3995.294659658957,4528.998134042561,0.9179230114711299,0.24259613381220774,341
-90.81153409531017,-55.74,-50.82987033835413,-3588.4410806537676,-5268.883366991322,0.6925395220690989,0.2723394124331995,342
-100.52047802442209,-44.29,-833.2022966295293,-4486.607505388726,-4451.601063154787,0.17195039170914095,0.28223675946102145,343
-109.62859505714285,34.36,-1767.8254075101784,-4956.800913276904,3597.9915278803433,0.17077229343479294,0.14909480691353552,344
-112.43414947133711,-12.51,-2375.0762828286897,-5752.632770958611,-1380.888791046439,0.4045408976952486,0.043568268450124015,345
-105.2817412150923,-48.99,-1102.552059087807,-4035.303560252604,-4810.543538272354,0.7418398589272597,0.021292267450632372,346
-98.22395022379843,-56.18,-507.5487531204705,-3511.74534418655,-5296.287747166873,0.7436667713691371,0.1626922630232886,347
-100.83572373477466,-15.28,-1156.0938366745115,-6039.993678760485,-1680.044166483905,0.05544415055709695,0.15311115513333454,348
-109.19526618232995,-16.19,-2012.9039626506008,-5781.810882247496,-1777.499805645542,0.39538443144497903,0.1357062513331993,349
-106.94956686083486,-1.08,-1858.1725003702043,-6096.997771107097,-120.15880318572714,0.233028064099713,0.25426116372164925,350
-104.23116081006152,-32.66,-1319.402685221539,-5202.3296604612315,-3440.285984931416,0.999110362265685,0.2926168356661864,351
-109.3321948365957,33.87,-1752.2820978916386,-4994.733281441639,3552.8540494464055,0.21495000198312908,0.1034077674212364,352
-102.20306504586728,-45.92,-937.4247621144813,-4334.638598254126,-4579.603480422744,0.4179801351134843,0.19956707917145453,353
-107.84401559139364,-19.77,-1838.3285165961393,-5710.646727340326,-2156.313340075292,0.010675327943642121,0.0012573200765275572,354
-103.74308394546816,-58.34,-794.9270900750214,-3250.298187918345,-5426.258159273256,0.057695162646472786,0.1868079528850449,355
-118.81328083444205,34.5,-2532.106697891889,-4603.3571331405265,3610.839760395809,0.1777865894150611,0.21039619842543406,356
-104.71776972276734,-58.2,-853.467748243092,-3249.1198059132325,-5418.065917791258,0.5425861735546983,0.08179870729906312,357
-113.79085919227508,22.69,-2372.637322996536,-5381.814165794407,2459.1245227475756,0.14767617587575055,0.1987742466422545,358
-114.29846039101113,43.49,-1903.1519306743526,-4215.316305564437,4387.453267308162,0.3022055731132228,0.015984362200698,359
-118.91799889726425,-2.45,-3079.8604268687054,-5575.017491229279,-272.5155472550543,0.6074847303380915,0.2776692720180816,360
-111.00019057874606,-30.0,-1978.5350389055693,-5154.208751090989,-3187.5,0.8520065212356743,0.14600316288305484,361
-109.51608757540329,31.34,-1818.9731848156875,-5132.041877764661,3315.7363764013626,0.5558026533176773,0.2964730432737061,362
-108.41282879567603,45.84,-1402.815334725945,-4213.868095695973,4573.406805515264,0.7687147985277861,0.08526774482075018,363
-113.66840683696158,15.19,-2469.7853024860888,-5634.767843258795,1670.3822652914898,0.17317831216186186,0.02185094123884209,364
-120.20502047715783,18.29,-3045.206274907202,-5231.133846930796,2000.645500522474,0.21949564862074156,0.09378715434292774,365
-109.3340092915267,-15.63,-2032.553697928301,-5793.03670022423,-1717.578602245949,0.2553573812370694,0.005006037016849374,366
-124.69558119639946,30.77,-3117.925537478605,-4503.598392220683,3261.405657738091,0.208490411980489,0.2790283381547559,367
-116.08001732722434,20.36,-2627.5223048893886,-5368.178397786293,2217.974803023996,0.3528828605585861,0.25750757431861454,368
-99.92957394689006,-21.61,-1022.0227973562069,-5838.132897730125,-2347.8285010037343,0.652674130742937,0.21644257684409376,369
-111.86767601095127,-12.49,-2318.2652386427358,-5776.280187117425,-1378.7162446331836,0.8050447824256595,0.11999433837106543,370
-111.19844149141028,55.91,-1292.0490105100757,-3331.369984773913,5279.508346331824,0.7231813575098717,0.06913445679181811,371
-109.4242242835523,-45.8,-1478.0383333865652,-4191.460218189461,-4570.305123771827,0.8229127445445436,0.13333170798382007,372
-104.58504803519043,-47.44,-1085.7855546004694,-4172.858848315716,-4695.630283727008,0.3098903264645474,0.19560331850475257,373
-107.48309812793947,27.58,-1697.5719001923865,-5389.553450096927,2951.539979777595,0.43481742203219875,0.21301423056312013,374
-111.19761301228172,28.91,-2017.846713049677,-5202.96230823611,3081.8992296486567,0.0505250170177014,0.18859827947998073,375
-99.63568199427075,-35.47,-869.0385879471859,-5118.676341657176,-3699.2633647819493,0.22370749475384788,0.09312141295518166,376
-108.9475972574339,-24.23,-1887.628764999457,-5498.403239875569,-2616.3035866031437,0.7273676328439143,0.29573233055033454,377
-109.17170184351406,8.63,-2069.847873100202,-5953.25910726263,956.5880952725313,0.10729046430273692,0.19934374982943778,378
-113.01957946056876,-9.36,-2459.725297433727,-5789.248438863034,-1036.8119281173829,0.451026856487145,0.0845612387290208,379
-126.22696566727923,41.61,-2816.9165173490815,-3845.0300511773967,4233.361576788436,0.5629460167880338,0.15752559945034342,380
-115.503768313845,47.49,-1854.7717385095389,-3887.95172457826,4699.391256894369,0.8328934744350126,0.10666881564961485,381
-110.67254843605521,39.6,-1734.074462925087,-4595.752944412244,4063.577934647897,0.1510735377264868,0.1204683139907103,382
-107.50017010676866,15.2,-1849.9535296198367,-5867.242259533878,1671.4560138355125,0.48899502034133924,0.09437536637535461,383
-103.76657189969234,-17.09,-1450.0526590367353,-5918.461068794893,-1873.4435841998795,0.7256669865367362,0.1977985930438571,384
-95.45112536942457,-56.99,-329.9239263591446,-3457.300595524911,-5345.918798017686,0.8017353234877707,0.17639808209323715,385
-97.45555914168469,-18.23,-785.6832304448171,-6003.838047483192,-1994.3057842244245,0.9641156390576315,0.2102004395666797,386
-111.68486848380176,7.06,-2337.7112304630687,-5878.927788776543,783.5427603633294,0.20892062186095073,0.27274054471085585,387
-113.63834068317811,-4.83,-2547.056619982741,-5819.364479964811,-536.7724135292154,0.8302526435732805,0.2123115313595957,388
-124.09444558580576,46.87,-2443.086953761711,-3609.1779676632314,4652.503147134198,0.8117580825569712,0.157536874948596,389
-116.22877303615499,12.64,-2749.188362889614,-5580.013079252038,1395.0062296378867,0.6266318907338487,0.04058615857839485,390
-116.00575838922335,25.44,-2524.1578573698066,-5173.970711092516,2738.481183399855,0.47094064751092046,0.12912350858906885,391
-111.54997401434392,32.95,-1964.9581856897903,-4975.605931613686,3467.4068036187205,0.6038300529787088,0.05547689447364664,392
-105.0935934795859,3.65,-1656.6607458977787,-6142.588437576143,405.84166808903234,0.3436043134395772,0.20560173533014664,393
-104.69670577963579,-9.83,-1593.6074317083703,-6075.893431447501,-1088.3746428950656,0.5501493361434537,0.10002636296806715,394
-104.03977082550308,-55.75,-870.4033489551686,-3480.702666338588,-5269.509650685827,0.3417821454529544,0.07344361961616556,395
-97.10959363267919,-50.42,-502.7271715691,-4030.6323293244427,-4913.440079696785,0.6779303415362946,0.029401900926203105,396
-106.5115734772493,13.62,-1760.881684415267,-5940.2304610288065,1501.193779415686,0.611548512261179,0.09319308814046458,397
-121.64632462214368,50.17,-2142.3835808621284,-3476.0942807655456,4895.670142450514,0.2617110284273997,0.12376107893815358,398
-112.11649551510062,48.98,-1575.2592253361186,-3876.1938615864615,4809.813356087001,0.9261313657636565,0.2822204490244157,399
-94.63875098144021,-36.36,-415.18916807000716,-5117.021420500107,-3779.4622285267524,0.4359136190128712,0.10886547641823616,400
-105.30191526316314,11.24,-1650.1267288960044,-6031.055328050957,1242.6095157253308,0.36526774481795865,0.26701348931746755,401
-114.75660104046233,11.38,-2617.1383168418497,-5675.292034974208,1257.884075849805,0.07690212225442583,0.0695581300646092,402
-116.71295873431733,8.07,-2837.3185098501467,-5638.202729241964,894.9405888829731,0.3058719537677337,0.26581059847200056,403
-109.58551188750208,-50.67,-1354.3911547499824,-3806.617913352693,-4931.116472126511,0.5663853048105016,0.07197095925775567,404
-107.2383280834442,3.45,-1885.7884107744244,-6077.6026519068,383.6314316167458,0.8265004588517681,0.1281756944427824,405
-112.0990502406619,-42.54,-1767.10405136057,-4352.059448192413,-4310.167842563003,0.1330462160795326,0.08956469270417534,406
-109.24207434257443,1.94,-2099.741094271138,-6015.408329056659,215.81235308671745,0.7641838409448537,0.16807849325017066,407
-109.59889431636454,28.18,-1884.9212192672696,-5293.797030853625,3010.54978256154,0.39994507251649924,0.02145831233809914,408
-103.37955583347747,-25.58,-1330.587724027599,-5594.076049899585,-2752.539637608678,0.7300923153249992,0.2276452277502728,409
-100.13976452563611,-51.61,-696.9720829049128,-3897.1112300304303,-4996.736832816182,0.08639006808517358,0.16358522520904245,410
-108.22133170301845,-33.85,-1655.5075364975173,-5028.94372987799,-3551.0061614028164,0.964619988929338,0.28997910779621383,411
-123.49558119639946,30.77,-3022.9254763681374,-4567.907584441528,3261.405657738091,0.7040262720981689,0.19629484732897454,412
-102.73520711460169,-56.74,-770.7439346953747,-3410.288245108043,-5330.714105296606,0.41388566625429746,0.1797980969812801,413
-107.1878177631382,-42.15,-1396.6640031778818,-4515.2907452831505,-4278.095855376251,0.02717437088331842,0.2863533037703798,414
-117.81922980241144,29.94,-2578.0748617536956,-4885.778690898075,3181.716767840902,0.8898886723461916,0.056778676429519025,415
-113.52555205562948,2.3,-2542.5823343704337,-5840.414871957116,255.84017739506828,0.8887374779199972,0.2503143077639603,416
-120.73991810172959,53.82,-1923.5879006587563,-3234.5557208030145,5145.685948195802,0.9205547736167463,0.19056794355013187,417
-109.4653874625395,-0.65,-2124.2513772482757,-6010.237168969411,-72.32052957049846,0.1963442214306652,0.055300099118972865,418
-101.39161679012972,1.03,-1258.947724345635,-6248.403257424113,114.59650944370618,0.84360611524214,0.03491094513726077,419
-97.90331390615333,-18.98,-828.9167575378727,-5971.1443043273575,-2073.3928006945175,0.4375667448073205,0.10757031672815948,420
-113.07703496581573,-3.93,-2492.922739405672,-5851.073017896041,-436.9276308532411,0.6089163818872774,0.23044662729397966,421
-106.1963592662315,-36.09,-1436.9337190730987,-4947.131624476881,-3755.2277130809903,0.055216922921635825,0.2210889503029244,422
-111.67838793736072,27.61,-2086.731388053181,-5249.487349758522,2954.4982110062083,0.969098699285937,0.19738534792166462,423
-127.59473854516048,44.83,-2758.2354436494156,-3582.3221786256804,4494.410978751573,0.160592766976967,0.23819446776471626,424
-103.46587572813073,-4.05,-1480.8148556061617,-6184.261473337749,-450.2470353111876,0.1934064753747018,0.06455324527759033,425
-97.72882500746715,-53.26,-512.8477773926375,-3778.7853100544285,-5108.65870241302,0.5868581308508884,0.24675885498244232,426
-106.17324853855813,-55.39,-1008.5807930102925,-3477.6175916555108,-5246.862459620878,0.906562643576023,0.264602758886322,427
-124.00035124089472,54.9,-2049.82883933782,-3038.9560435179983,5215.7044485845245,0.16735090770256733,0.11897238580567414,428
-108.17494645113088,35.19,-1625.0818700422267,-4950.008470648206,3673.8467654722717,0.15494463179077078,0.030515772882055158,429
-120.23459836535007,41.71,-2396.394560471748,-4111.705019200898,4241.674191356469,0.14531144620354253,0.001631025476884529,430
-116.62430146469316,-1.28,-2856.168744350738,-5697.599963514426,-142.4070207340324,0.535546243382822,0.02516361605255648,431
-96.11291778000167,-28.51,-596.5395191117226,-5570.075315668682,-3042.8648638932996,0.45737054691288803,0.21209638193802152,432
-127.08662388136537,43.99,-2765.7979797332014,-3658.815583937521,4427.646672673835,0.2443241546895648,0.062333669085168186,433
-99.02297999248295,-53.52,-594.4202811073934,-3743.3043811198495,-5125.910830252234,0.5916856883376789,0.21563572075230672,434
-106.71673727897056,-30.53,-1579.4878698643495,-5259.125097454794,-3238.432688550511,0.04653117370302684,0.24505235032737072,435
-123.06078516624812,39.59,-2680.034692157197,-4117.32202701467,4062.7205632056066,0.9561782529792385,0.25607614888544566,436
-117.49806426485948,33.96,-2441.384421066069,-4690.24271809303,3561.1641852000034,0.6887648191961739,0.2573174390703314,437
-100.73882264890237,-4.09,-1184.8436779827905,-6247.401918852241,-454.68640079240066,0.5524271006357017,0.13806926074129786,438
-122.12296346180776,36.71,-2717.5295847979132,-4328.25883024667,3810.752347521392,0.5135371959941993,0.1609619830573699,439
-108.8544739300266,-35.25,-1682.4290442157796,-4926.743823810298,-3679.3005864873644,0.582990163447875,0.035954053368644566,440
-111.29960938752701,2.72,-2313.077182153831,-5932.855695946888,302.5264293741109,0.7378347909423106,0.10613374430503329,441
-107.82471254914353,-49.2,-1275.101561173051,-3965.5990363827023,-4825.843479779947,0.6815397095875381,0.22235154566776413,442
-102.45579854698985,-48.57,-909.844157027108,-4119.077398770087,-4779.749992715632,0.21556532453307042,0.10207825278040118,443
-110.65409750002495,53.39,-1341.0004876928535,-3557.4716446192533,5117.297938339872,0.4145441881014136,0.2601034184603789,444
-108.75953614768834,3.23,-2046.9243712749505,-6026.749100981347,359.19478295374313,0.8013381291875249,0.0507275708199827,445
-109.08357142487111,-45.35,-1464.7828243680303,-4233.966285015911,-4535.25807146462,0.010828922067559366,0.1401037773021678,446
-111.55297763391818,-4.35,-2335.182365643155,-5912.168849371718,-483.5367780302994,0.8945490191542242,0.21321604439984718,447
-114.20745944654915,50.46,-1664.1266239873723,-3701.5607061989863,4916.274597463007,0.8039141611242973,0.24514848628437003,448
-109.38574342056377,-44.09,-1519.8344678277776,-4319.233927311132,-4435.644989352407,0.643918239667356,0.23549060563898355,449
-92.52809890894729,-52.3,-171.95957096909515,-3894.6905236202792,-5044.050022667749,0.09886912339280873,0.07705041672711256,450
-117.14689242744055,42.12,-2157.5357979247915,-4207.699275077249,4275.62055042159,0.9494117134259971,0.044232613551947055,451
-100.6146637225844,-48.86,-772.5690930612578,-4122.351190064626,-4801.039748035759,0.38839185701177437,0.20349925082043005,452
-113.35887777532847,-8.57,-2499.3959947045323,-5787.155505440517,-949.9872722855046,0.13175637180013955,0.10123350561140897,453
-128.60301150217862,52.76,-2407.000757437814,-3014.8727531064833,5075.186167646457,0.6493662156492409,0.14741499216023884,454
-109.633031974156,7.56,-2123.3469832446895,-5952.190073544354,838.722789213301,0.6426307950325976,0.159054248659896,455
-113.0377831190504,44.11,-1791.264182577001,-4212.228852124652,4437.243032057787,0.7560268927642528,0.10108996362952043,456
-97.18141754259105,-42.64,-586.2544008970594,-4652.8167331965,-4318.359320936075,0.18667261823778558,0.2555843649072915,457
